"@timestamp","process.command_line","process.executable","process.working_directory","process.pid","process.parent.pid","process.user.id"
"Nov 1, 2023 @ 23:50:49.516","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1808620,1808619,0
"Nov 1, 2023 @ 23:50:49.516","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1808612,500,0
"Nov 1, 2023 @ 23:50:49.516","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1808614,1808612,0
"Nov 1, 2023 @ 23:50:49.516","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1808616,1808612,0
"Nov 1, 2023 @ 23:50:49.516","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1808621,1808619,0
"Nov 1, 2023 @ 23:50:49.516","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1808625,1808612,0
"Nov 1, 2023 @ 23:50:49.516","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1808613,1808612,0
"Nov 1, 2023 @ 23:50:49.516","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1808624,1808612,0
"Nov 1, 2023 @ 23:50:49.516","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1808623,1808612,0
"Nov 1, 2023 @ 23:50:49.516","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1808617,1808616,0
"Nov 1, 2023 @ 23:50:49.516","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1808622,1808612,0
"Nov 1, 2023 @ 23:50:19.487","hostname -f","/usr/bin/hostname","""/""",1808611,672,0
"Nov 1, 2023 @ 23:50:09.393","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1808598,1808597,0
"Nov 1, 2023 @ 23:50:09.393","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1808606,1808604,0
"Nov 1, 2023 @ 23:50:09.393","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1808605,1808604,0
"Nov 1, 2023 @ 23:50:09.393","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1808607,1808597,0
"Nov 1, 2023 @ 23:50:09.393","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1808599,1808597,0
"Nov 1, 2023 @ 23:50:09.393","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1808602,1808601,0
"Nov 1, 2023 @ 23:50:09.393","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1808601,1808597,0
"Nov 1, 2023 @ 23:50:09.393","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1808608,1808597,0
"Nov 1, 2023 @ 23:50:09.393","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1808597,500,0
"Nov 1, 2023 @ 23:50:09.393","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1808610,1808597,0
"Nov 1, 2023 @ 23:50:09.393","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1808609,1808597,0
"Nov 1, 2023 @ 23:49:29.339","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1808587,1808583,0
"Nov 1, 2023 @ 23:49:29.339","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1808585,1808583,0
"Nov 1, 2023 @ 23:49:29.339","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1808595,1808583,0
"Nov 1, 2023 @ 23:49:29.339","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1808583,500,0
"Nov 1, 2023 @ 23:49:29.339","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1808596,1808583,0
"Nov 1, 2023 @ 23:49:29.339","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1808593,1808583,0
"Nov 1, 2023 @ 23:49:29.339","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1808584,1808583,0
"Nov 1, 2023 @ 23:49:29.339","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1808588,1808587,0
"Nov 1, 2023 @ 23:49:29.339","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1808594,1808583,0
"Nov 1, 2023 @ 23:49:29.339","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1808592,1808590,0
"Nov 1, 2023 @ 23:49:29.339","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1808591,1808590,0
"Nov 1, 2023 @ 23:49:19.313","hostname -f","/usr/bin/hostname","""/""",1808582,672,0
"Nov 1, 2023 @ 23:48:39.259","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1808571,1808567,0
"Nov 1, 2023 @ 23:48:39.259","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1808580,1808567,0
"Nov 1, 2023 @ 23:48:39.259","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1808569,1808567,0
"Nov 1, 2023 @ 23:48:39.259","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1808568,1808567,0
"Nov 1, 2023 @ 23:48:39.259","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1808567,500,0
"Nov 1, 2023 @ 23:48:39.259","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1808576,1808574,0
"Nov 1, 2023 @ 23:48:39.259","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1808577,1808567,0
"Nov 1, 2023 @ 23:48:39.259","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1808575,1808574,0
"Nov 1, 2023 @ 23:48:39.259","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1808572,1808571,0
"Nov 1, 2023 @ 23:48:39.259","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1808578,1808567,0
"Nov 1, 2023 @ 23:48:39.259","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1808579,1808567,0
"Nov 1, 2023 @ 23:48:19.225","hostname -f","/usr/bin/hostname","""/""",1808566,672,0
"Nov 1, 2023 @ 23:47:59.198","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1808553,1808552,0
"Nov 1, 2023 @ 23:47:59.198","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1808560,1808559,0
"Nov 1, 2023 @ 23:47:59.198","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1808562,1808552,0
"Nov 1, 2023 @ 23:47:59.198","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1808552,500,0
"Nov 1, 2023 @ 23:47:59.198","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1808563,1808552,0
"Nov 1, 2023 @ 23:47:59.198","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1808561,1808559,0
"Nov 1, 2023 @ 23:47:59.198","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1808556,1808552,0
"Nov 1, 2023 @ 23:47:59.198","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1808554,1808552,0
"Nov 1, 2023 @ 23:47:59.198","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1808564,1808552,0
"Nov 1, 2023 @ 23:47:59.198","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1808565,1808552,0
"Nov 1, 2023 @ 23:47:59.198","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1808557,1808556,0
"Nov 1, 2023 @ 23:47:19.162","hostname -f","/usr/bin/hostname","""/""",1808551,672,0
"Nov 1, 2023 @ 23:47:09.062","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1808541,1808537,0
"Nov 1, 2023 @ 23:47:09.062","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1808547,1808537,0
"Nov 1, 2023 @ 23:47:09.062","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1808549,1808537,0
"Nov 1, 2023 @ 23:47:09.062","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1808539,1808537,0
"Nov 1, 2023 @ 23:47:09.062","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1808538,1808537,0
"Nov 1, 2023 @ 23:47:09.062","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1808542,1808541,0
"Nov 1, 2023 @ 23:47:09.062","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1808545,1808544,0
"Nov 1, 2023 @ 23:47:09.062","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1808550,1808537,0
"Nov 1, 2023 @ 23:47:09.062","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1808537,500,0
"Nov 1, 2023 @ 23:47:09.062","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1808548,1808537,0
"Nov 1, 2023 @ 23:47:09.062","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1808546,1808544,0
"Nov 1, 2023 @ 23:46:29.032","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1808524,1808522,0
"Nov 1, 2023 @ 23:46:29.032","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1808526,1808522,0
"Nov 1, 2023 @ 23:46:29.032","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1808530,1808529,0
"Nov 1, 2023 @ 23:46:29.032","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1808534,1808522,0
"Nov 1, 2023 @ 23:46:29.032","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1808531,1808529,0
"Nov 1, 2023 @ 23:46:29.032","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1808522,500,0
"Nov 1, 2023 @ 23:46:29.032","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1808523,1808522,0
"Nov 1, 2023 @ 23:46:29.032","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1808532,1808522,0
"Nov 1, 2023 @ 23:46:29.032","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1808527,1808526,0
"Nov 1, 2023 @ 23:46:29.032","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1808535,1808522,0
"Nov 1, 2023 @ 23:46:29.032","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1808533,1808522,0
"Nov 1, 2023 @ 23:46:18.996","hostname -f","/usr/bin/hostname","""/""",1808521,672,0
"Nov 1, 2023 @ 23:45:38.956","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1808507,500,0
"Nov 1, 2023 @ 23:45:38.956","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1808509,1808507,0
"Nov 1, 2023 @ 23:45:38.956","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1808518,1808507,0
"Nov 1, 2023 @ 23:45:38.956","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1808515,1808514,0
"Nov 1, 2023 @ 23:45:38.956","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1808519,1808507,0
"Nov 1, 2023 @ 23:45:38.956","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1808511,1808507,0
"Nov 1, 2023 @ 23:45:38.956","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1808512,1808511,0
"Nov 1, 2023 @ 23:45:38.956","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1808517,1808507,0
"Nov 1, 2023 @ 23:45:38.956","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1808520,1808507,0
"Nov 1, 2023 @ 23:45:38.956","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1808516,1808514,0
"Nov 1, 2023 @ 23:45:38.956","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1808508,1808507,0
"Nov 1, 2023 @ 23:45:18.910","hostname -f","/usr/bin/hostname","""/""",1808505,672,0
"Nov 1, 2023 @ 23:44:58.732","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1808492,1808491,0
"Nov 1, 2023 @ 23:44:58.732","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1808495,1808491,0
"Nov 1, 2023 @ 23:44:58.732","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1808504,1808491,0
"Nov 1, 2023 @ 23:44:58.732","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1808502,1808491,0
"Nov 1, 2023 @ 23:44:58.732","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1808496,1808495,0
"Nov 1, 2023 @ 23:44:58.732","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1808501,1808491,0
"Nov 1, 2023 @ 23:44:58.732","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1808503,1808491,0
"Nov 1, 2023 @ 23:44:58.732","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1808493,1808491,0
"Nov 1, 2023 @ 23:44:58.732","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1808491,500,0
"Nov 1, 2023 @ 23:44:58.732","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1808499,1808498,0
"Nov 1, 2023 @ 23:44:58.732","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1808500,1808498,0
"Nov 1, 2023 @ 23:44:18.657","hostname -f","/usr/bin/hostname","""/""",1808490,672,0
"Nov 1, 2023 @ 23:44:08.598","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1808486,1808476,0
"Nov 1, 2023 @ 23:44:08.598","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1808488,1808476,0
"Nov 1, 2023 @ 23:44:08.598","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1808481,1808480,0
"Nov 1, 2023 @ 23:44:08.598","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1808485,1808483,0
"Nov 1, 2023 @ 23:44:08.598","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1808489,1808476,0
"Nov 1, 2023 @ 23:44:08.598","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1808484,1808483,0
"Nov 1, 2023 @ 23:44:08.598","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1808477,1808476,0
"Nov 1, 2023 @ 23:44:08.598","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1808487,1808476,0
"Nov 1, 2023 @ 23:44:08.598","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1808478,1808476,0
"Nov 1, 2023 @ 23:44:08.598","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1808476,500,0
"Nov 1, 2023 @ 23:44:08.598","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1808480,1808476,0
"Nov 1, 2023 @ 23:43:18.550","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1808472,1808461,0
"Nov 1, 2023 @ 23:43:18.550","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1808461,500,0
"Nov 1, 2023 @ 23:43:18.550","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1808473,1808461,0
"Nov 1, 2023 @ 23:43:18.550","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1808474,1808461,0
"Nov 1, 2023 @ 23:43:18.550","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1808471,1808461,0
"Nov 1, 2023 @ 23:43:18.550","hostname -f","/usr/bin/hostname","""/""",1808460,672,0
"Nov 1, 2023 @ 23:43:18.550","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1808470,1808468,0
"Nov 1, 2023 @ 23:43:18.550","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1808462,1808461,0
"Nov 1, 2023 @ 23:43:18.550","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1808465,1808461,0
"Nov 1, 2023 @ 23:43:18.550","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1808463,1808461,0
"Nov 1, 2023 @ 23:43:18.550","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1808469,1808468,0
"Nov 1, 2023 @ 23:43:18.550","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1808466,1808465,0
"Nov 1, 2023 @ 23:42:38.515","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1808446,500,0
"Nov 1, 2023 @ 23:42:38.515","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1808451,1808450,0
"Nov 1, 2023 @ 23:42:38.515","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1808448,1808446,0
"Nov 1, 2023 @ 23:42:38.515","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1808455,1808453,0
"Nov 1, 2023 @ 23:42:38.515","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1808457,1808446,0
"Nov 1, 2023 @ 23:42:38.515","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1808456,1808446,0
"Nov 1, 2023 @ 23:42:38.515","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1808447,1808446,0
"Nov 1, 2023 @ 23:42:38.515","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1808454,1808453,0
"Nov 1, 2023 @ 23:42:38.515","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1808459,1808446,0
"Nov 1, 2023 @ 23:42:38.515","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1808450,1808446,0
"Nov 1, 2023 @ 23:42:38.515","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1808458,1808446,0
"Nov 1, 2023 @ 23:42:18.459","hostname -f","/usr/bin/hostname","""/""",1808445,672,0
"Nov 1, 2023 @ 23:41:58.435","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1808436,1808435,0
"Nov 1, 2023 @ 23:41:58.435","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1808432,1808431,0
"Nov 1, 2023 @ 23:41:58.435","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1808441,1808431,0
"Nov 1, 2023 @ 23:41:58.435","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1808431,500,0
"Nov 1, 2023 @ 23:41:58.435","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1808439,1808438,0
"Nov 1, 2023 @ 23:41:58.435","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1808443,1808431,0
"Nov 1, 2023 @ 23:41:58.435","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1808433,1808431,0
"Nov 1, 2023 @ 23:41:58.435","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1808442,1808431,0
